id_order;order_time;assign_time
11454927;02.08.2022 1:09:58;02.08.2022 1:11:17
11456569;02.08.2022 23:10:51;02.08.2022 23:13:45
11455533;02.08.2022 17:34:04;02.08.2022 17:36:49
11455642;02.08.2022 23:17:06;02.08.2022 23:20:22
11453588;01.08.2022 23:33:16;01.08.2022 23:36:37
11458936;01.08.2022 11:27:05;01.08.2022 11:47:40
11457406;02.08.2022 5:00:08;02.08.2022 5:04:32
11456287;02.08.2022 9:56:45;02.08.2022 9:57:58
11456249;01.08.2022 18:41:15;01.08.2022 18:42:36
11455398;01.08.2022 18:19:09;01.08.2022 18:21:25
11453417;02.08.2022 17:05:08;02.08.2022 17:06:53
11456888;01.08.2022 6:19:14;01.08.2022 6:21:36
11458098;02.08.2022 18:57:57;02.08.2022 19:00:17
11458944;01.08.2022 7:55:56;01.08.2022 8:16:30
11457348;02.08.2022 0:34:45;02.08.2022 0:35:50
11455822;02.08.2022 22:01:41;02.08.2022 22:03:38
11454475;02.08.2022 4:36:05;02.08.2022 4:37:07
11454156;02.08.2022 10:35:18;02.08.2022 10:38:32
11455988;02.08.2022 12:22:09;02.08.2022 12:23:24
11455379;01.08.2022 6:55:04;01.08.2022 6:57:35
11453225;02.08.2022 16:27:47;02.08.2022 16:31:02
11454669;02.08.2022 0:36:51;02.08.2022 0:39:33
11453504;01.08.2022 18:36:38;01.08.2022 18:39:19
11454648;02.08.2022 6:55:00;02.08.2022 6:56:31
11458005;01.08.2022 3:16:13;01.08.2022 3:19:25
11453169;02.08.2022 14:39:15;02.08.2022 14:41:32
11453866;01.08.2022 12:27:11;01.08.2022 12:32:09
11458014;02.08.2022 12:26:29;02.08.2022 12:28:53
11454792;02.08.2022 11:18:52;02.08.2022 11:20:46
11454545;02.08.2022 16:20:23;02.08.2022 16:26:07
11454830;02.08.2022 22:30:19;02.08.2022 22:30:28
11458632;01.08.2022 14:07:09;01.08.2022 14:07:17
11458360;02.08.2022 1:47:29;02.08.2022 1:50:33
11458901;01.08.2022 18:42:03;01.08.2022 19:02:38
11458032;02.08.2022 8:10:08;02.08.2022 8:11:28
11454510;02.08.2022 13:35:20;02.08.2022 13:38:30
11455826;01.08.2022 6:44:53;01.08.2022 6:46:10
11456042;02.08.2022 9:26:03;02.08.2022 9:27:24
11454017;01.08.2022 20:11:17;01.08.2022 20:14:24
11453779;02.08.2022 15:39:00;02.08.2022 15:41:22
11457253;02.08.2022 1:40:05;02.08.2022 1:40:33
11456329;01.08.2022 1:59:18;01.08.2022 2:01:33
11454245;01.08.2022 14:27:25;01.08.2022 14:30:42
11455006;02.08.2022 0:30:27;02.08.2022 0:32:03
11453628;01.08.2022 18:42:38;01.08.2022 18:45:50
11453605;02.08.2022 15:49:49;02.08.2022 15:52:18
11458000;02.08.2022 22:55:56;02.08.2022 22:58:57
11457947;01.08.2022 7:22:12;01.08.2022 7:25:55
11455576;02.08.2022 3:30:36;02.08.2022 3:33:55
11458080;01.08.2022 18:12:32;01.08.2022 18:14:33
11456631;02.08.2022 7:26:20;02.08.2022 7:27:42
11453209;02.08.2022 2:31:37;02.08.2022 2:36:58
11458516;02.08.2022 12:36:26;02.08.2022 12:38:10
11453647;01.08.2022 1:48:23;01.08.2022 1:50:31
11454609;01.08.2022 22:23:32;01.08.2022 22:28:39
11456874;01.08.2022 7:48:43;01.08.2022 7:51:23
11453502;01.08.2022 20:57:54;01.08.2022 21:01:05
11454915;02.08.2022 22:04:15;02.08.2022 22:05:44
11458712;01.08.2022 9:05:52;01.08.2022 9:08:35
11458839;02.08.2022 1:39:25;02.08.2022 1:41:07
11458085;02.08.2022 1:12:25;02.08.2022 1:15:56
11454690;02.08.2022 23:40:37;02.08.2022 23:43:06
11456401;02.08.2022 6:14:11;02.08.2022 6:16:03
11454983;01.08.2022 10:57:00;01.08.2022 10:59:28
11455972;01.08.2022 18:57:32;01.08.2022 19:02:09
11457198;01.08.2022 3:37:34;01.08.2022 3:40:12
11455276;01.08.2022 0:00:53;01.08.2022 0:03:16
11457184;01.08.2022 8:06:20;01.08.2022 8:08:04
11454592;02.08.2022 5:51:36;02.08.2022 5:55:50
11454194;02.08.2022 12:50:14;02.08.2022 12:51:48
11455760;01.08.2022 11:17:08;01.08.2022 11:18:46
11454810;02.08.2022 13:54:24;02.08.2022 13:56:02
11454821;01.08.2022 7:54:13;01.08.2022 7:56:56
11456490;01.08.2022 7:31:57;01.08.2022 7:33:32
11454934;01.08.2022 2:24:43;01.08.2022 2:26:07
11455898;01.08.2022 15:48:20;01.08.2022 15:49:38
11458363;01.08.2022 14:02:51;01.08.2022 14:04:13
11458163;02.08.2022 10:32:57;02.08.2022 10:36:37
11456778;02.08.2022 16:05:23;02.08.2022 16:07:51
11457864;01.08.2022 3:06:39;01.08.2022 3:09:31
11454385;02.08.2022 14:43:51;02.08.2022 14:44:54
11453775;02.08.2022 6:38:35;02.08.2022 6:41:14
11453661;01.08.2022 11:31:35;01.08.2022 11:34:22
11453177;01.08.2022 0:06:59;01.08.2022 0:09:01
11456453;02.08.2022 5:28:47;02.08.2022 5:30:04
11457991;01.08.2022 18:37:40;01.08.2022 18:39:21
11458529;02.08.2022 12:27:40;02.08.2022 12:29:13
11458483;02.08.2022 10:25:36;02.08.2022 10:26:53
11453313;01.08.2022 10:55:11;01.08.2022 10:58:02
11458249;02.08.2022 20:06:46;02.08.2022 20:09:27
11455764;01.08.2022 22:44:59;01.08.2022 22:46:38
11456073;01.08.2022 3:00:04;01.08.2022 3:01:41
11457364;02.08.2022 17:54:42;02.08.2022 17:58:17
11458966;01.08.2022 8:16:54;01.08.2022 8:37:28
11455137;02.08.2022 18:33:38;02.08.2022 18:36:02
11454778;02.08.2022 12:39:10;02.08.2022 12:41:59
11454009;02.08.2022 20:40:55;02.08.2022 20:41:04
11453799;01.08.2022 17:56:05;01.08.2022 17:58:29
11453121;02.08.2022 14:38:59;02.08.2022 14:39:57
11455561;02.08.2022 11:25:53;02.08.2022 11:28:43
11454900;02.08.2022 19:53:17;02.08.2022 19:55:43
11453428;02.08.2022 5:57:55;02.08.2022 5:59:25
11455138;01.08.2022 17:52:50;01.08.2022 17:55:32
11458962;02.08.2022 4:01:47;02.08.2022 4:22:21
11455990;01.08.2022 2:58:26;01.08.2022 3:00:16
11456877;01.08.2022 22:43:14;01.08.2022 22:44:43
11458514;01.08.2022 19:26:05;01.08.2022 19:27:30
11454072;02.08.2022 8:15:07;02.08.2022 8:15:09
11458082;01.08.2022 13:58:29;01.08.2022 14:01:35
11455041;01.08.2022 8:00:22;01.08.2022 8:02:12
11458076;02.08.2022 7:46:44;02.08.2022 7:49:04
11453852;02.08.2022 1:34:02;02.08.2022 1:37:29
11456723;02.08.2022 18:52:04;02.08.2022 18:56:46
11457972;02.08.2022 11:33:56;02.08.2022 11:36:17
11455687;01.08.2022 21:11:34;01.08.2022 21:14:32
11454691;02.08.2022 22:04:16;02.08.2022 22:05:27
11456944;01.08.2022 3:25:23;01.08.2022 3:29:16
11457584;02.08.2022 0:44:34;02.08.2022 0:47:47
11454570;02.08.2022 13:44:17;02.08.2022 13:46:47
11455472;01.08.2022 23:06:56;01.08.2022 23:12:09
11454686;02.08.2022 13:55:38;02.08.2022 13:59:44
11454046;02.08.2022 0:01:17;02.08.2022 0:02:47
11455669;01.08.2022 9:45:46;01.08.2022 9:46:44
11457244;01.08.2022 6:49:53;01.08.2022 6:51:18
11458540;01.08.2022 22:17:23;01.08.2022 22:20:27
11457465;01.08.2022 15:05:12;01.08.2022 15:07:29
11453477;01.08.2022 8:53:50;01.08.2022 8:56:54
11457745;01.08.2022 17:07:50;01.08.2022 17:11:04
11454852;02.08.2022 21:39:15;02.08.2022 21:43:01
11454040;02.08.2022 2:11:45;02.08.2022 2:15:04
11453820;01.08.2022 20:46:41;01.08.2022 20:49:44
11457981;02.08.2022 12:05:48;02.08.2022 12:07:13
11456075;01.08.2022 10:14:01;01.08.2022 10:14:12
11455270;02.08.2022 15:13:40;02.08.2022 15:16:54
11458528;02.08.2022 8:31:43;02.08.2022 8:33:22
11453423;02.08.2022 7:50:42;02.08.2022 7:53:22
11457372;01.08.2022 22:11:49;01.08.2022 22:14:38
11454782;01.08.2022 6:59:23;01.08.2022 7:01:50
11454805;02.08.2022 4:07:42;02.08.2022 4:10:55
11455883;01.08.2022 2:54:59;01.08.2022 2:57:43
11454343;02.08.2022 6:48:47;02.08.2022 6:51:58
11456856;01.08.2022 8:43:58;01.08.2022 8:45:01
11456796;02.08.2022 2:30:13;02.08.2022 2:32:42
11454066;01.08.2022 19:05:19;01.08.2022 19:07:58
11453153;02.08.2022 11:56:13;02.08.2022 11:57:09
11455684;01.08.2022 13:07:04;01.08.2022 13:08:20
11457610;02.08.2022 18:52:42;02.08.2022 18:53:41
11458851;01.08.2022 9:24:08;01.08.2022 9:44:42
11454930;01.08.2022 3:46:48;01.08.2022 3:49:48
11455444;01.08.2022 2:10:37;01.08.2022 2:11:47
11455577;01.08.2022 0:42:29;01.08.2022 0:44:45
11457376;02.08.2022 18:49:39;02.08.2022 18:53:10
11453167;02.08.2022 21:06:46;02.08.2022 21:09:28
11458288;02.08.2022 20:54:55;02.08.2022 20:57:58
11453956;02.08.2022 11:35:23;02.08.2022 11:36:29
11454768;01.08.2022 0:21:49;01.08.2022 0:23:23
11458889;02.08.2022 16:48:10;02.08.2022 17:08:44
11453164;02.08.2022 4:35:00;02.08.2022 4:37:48
11458289;02.08.2022 14:35:36;02.08.2022 14:38:46
11456303;01.08.2022 3:08:17;01.08.2022 3:10:24
11454402;02.08.2022 11:42:54;02.08.2022 11:43:26
11457573;01.08.2022 9:50:55;01.08.2022 9:53:16
11457919;01.08.2022 22:44:50;01.08.2022 22:46:04
11455753;02.08.2022 11:25:57;02.08.2022 11:28:02
11455192;01.08.2022 14:57:14;01.08.2022 14:58:46
11456451;01.08.2022 0:25:30;01.08.2022 0:29:21
11456403;02.08.2022 12:53:04;02.08.2022 12:55:39
11454369;01.08.2022 18:25:55;01.08.2022 18:27:59
11456072;01.08.2022 0:32:54;01.08.2022 0:34:14
11457291;01.08.2022 13:29:10;01.08.2022 13:30:30
11458567;02.08.2022 5:18:40;02.08.2022 5:20:52
11455308;01.08.2022 17:57:15;01.08.2022 17:57:46
11456471;02.08.2022 0:20:14;02.08.2022 0:23:26
11453224;02.08.2022 4:12:55;02.08.2022 4:15:04
11458399;01.08.2022 16:52:52;01.08.2022 16:54:00
11455667;01.08.2022 8:50:59;01.08.2022 8:52:02
11456260;02.08.2022 11:34:29;02.08.2022 11:39:23
11453735;02.08.2022 10:46:14;02.08.2022 10:48:08
11454469;01.08.2022 10:01:03;01.08.2022 10:05:23
11457551;02.08.2022 20:31:52;02.08.2022 20:31:59
11455562;02.08.2022 17:28:04;02.08.2022 17:29:02
11453814;01.08.2022 5:10:53;01.08.2022 5:12:35
11457533;02.08.2022 22:52:54;02.08.2022 22:54:43
11457952;02.08.2022 13:21:23;02.08.2022 13:22:55
11454358;02.08.2022 23:30:40;02.08.2022 23:30:50
11456905;01.08.2022 4:11:41;01.08.2022 4:13:29
11456135;02.08.2022 23:03:52;02.08.2022 23:06:26
11456221;01.08.2022 9:31:23;01.08.2022 9:37:09
11454721;02.08.2022 14:30:35;02.08.2022 14:32:13
11453834;01.08.2022 4:57:23;01.08.2022 4:59:28
11458146;02.08.2022 10:27:17;02.08.2022 10:30:46
11455581;02.08.2022 13:13:35;02.08.2022 13:14:26
11457633;01.08.2022 5:41:15;01.08.2022 5:44:17
11456018;01.08.2022 19:06:40;01.08.2022 19:08:30
11457749;01.08.2022 7:36:17;01.08.2022 7:36:42
11457092;01.08.2022 7:34:30;01.08.2022 7:37:48
11454804;01.08.2022 7:06:15;01.08.2022 7:08:09
11454882;02.08.2022 18:34:34;02.08.2022 18:37:03
11457440;02.08.2022 15:20:16;02.08.2022 15:21:17
11454470;02.08.2022 16:06:58;02.08.2022 16:09:04
11454641;02.08.2022 20:14:22;02.08.2022 20:15:13
11456272;01.08.2022 3:05:59;01.08.2022 3:10:00
11458809;01.08.2022 15:51:48;01.08.2022 15:54:46
11454104;01.08.2022 23:36:55;01.08.2022 23:38:16
11458235;02.08.2022 15:09:09;02.08.2022 15:12:20
11453891;02.08.2022 16:51:39;02.08.2022 16:56:42
11457961;02.08.2022 10:43:41;02.08.2022 10:46:28
11455855;01.08.2022 7:57:16;01.08.2022 8:00:18
11455981;02.08.2022 8:14:30;02.08.2022 8:17:46
11457526;01.08.2022 8:27:32;01.08.2022 8:28:29
11458621;02.08.2022 13:10:57;02.08.2022 13:13:20
11458398;01.08.2022 13:18:42;01.08.2022 13:22:32
11457822;02.08.2022 8:51:46;02.08.2022 8:53:54
11458875;02.08.2022 13:47:43;02.08.2022 14:08:17
11457140;01.08.2022 12:23:22;01.08.2022 12:28:41
11455641;01.08.2022 1:00:48;01.08.2022 1:02:03
11456420;02.08.2022 0:37:12;02.08.2022 0:39:37
11453142;02.08.2022 12:05:18;02.08.2022 12:07:08
11455740;01.08.2022 18:14:58;01.08.2022 18:17:00
11457318;01.08.2022 19:31:26;01.08.2022 19:32:58
11455759;02.08.2022 19:00:05;02.08.2022 19:05:16
11453163;02.08.2022 7:21:56;02.08.2022 7:23:13
11454455;01.08.2022 10:06:00;01.08.2022 10:07:26
11457855;01.08.2022 23:08:29;01.08.2022 23:12:12
11457061;01.08.2022 1:23:20;01.08.2022 1:26:00
11456265;01.08.2022 20:25:30;01.08.2022 20:27:46
11454971;01.08.2022 6:44:56;01.08.2022 6:46:42
11457629;02.08.2022 19:57:26;02.08.2022 20:00:26
11458609;01.08.2022 22:40:01;01.08.2022 22:41:17
11454035;01.08.2022 13:23:30;01.08.2022 13:25:47
11458664;01.08.2022 16:48:44;01.08.2022 16:50:39
11457687;02.08.2022 10:31:12;02.08.2022 10:33:57
11457571;01.08.2022 22:47:37;01.08.2022 22:51:53
11457274;01.08.2022 5:47:28;01.08.2022 5:53:03
11454300;01.08.2022 0:59:36;01.08.2022 1:01:12
11455284;01.08.2022 15:11:19;01.08.2022 15:15:22
11455157;01.08.2022 14:25:57;01.08.2022 14:27:13
11457685;02.08.2022 4:48:57;02.08.2022 4:51:45
11457852;02.08.2022 2:37:46;02.08.2022 2:40:13
11458362;01.08.2022 23:37:25;01.08.2022 23:40:26
11458659;02.08.2022 21:33:48;02.08.2022 21:36:45
11457222;01.08.2022 17:31:37;01.08.2022 17:34:28
11457448;01.08.2022 9:21:28;01.08.2022 9:23:20
11453124;02.08.2022 22:09:28;02.08.2022 22:12:45
11453830;01.08.2022 9:52:51;01.08.2022 9:56:07
11453934;01.08.2022 23:32:05;01.08.2022 23:33:42
11456435;02.08.2022 13:38:34;02.08.2022 13:40:04
11453576;02.08.2022 11:15:52;02.08.2022 11:18:35
11454121;02.08.2022 19:47:05;02.08.2022 19:50:11
11453797;02.08.2022 14:17:27;02.08.2022 14:20:22
11456305;02.08.2022 8:16:32;02.08.2022 8:20:16
11458595;01.08.2022 14:17:35;01.08.2022 14:19:03
11456798;02.08.2022 4:37:37;02.08.2022 4:39:36
11458311;02.08.2022 4:09:41;02.08.2022 4:11:53
11453959;02.08.2022 15:24:20;02.08.2022 15:26:58
11455526;02.08.2022 2:42:35;02.08.2022 2:46:06
11455829;02.08.2022 17:33:10;02.08.2022 17:36:22
11457712;01.08.2022 19:04:22;01.08.2022 19:05:25
11457827;01.08.2022 6:52:07;01.08.2022 6:54:49
11453974;01.08.2022 17:57:06;01.08.2022 17:58:51
11453727;02.08.2022 12:14:09;02.08.2022 12:15:43
11455255;02.08.2022 18:48:43;02.08.2022 18:51:07
11457119;02.08.2022 5:56:53;02.08.2022 6:00:17
11458175;02.08.2022 6:34:17;02.08.2022 6:36:03
11456479;02.08.2022 20:51:14;02.08.2022 20:55:29
11454703;02.08.2022 0:03:07;02.08.2022 0:05:40
11457428;01.08.2022 13:26:19;01.08.2022 13:28:27
11453924;01.08.2022 20:14:19;01.08.2022 20:15:55
11454824;01.08.2022 4:17:13;01.08.2022 4:22:31
11453349;01.08.2022 22:49:56;01.08.2022 22:51:08
11453870;02.08.2022 8:20:56;02.08.2022 8:23:47
11458137;02.08.2022 2:21:05;02.08.2022 2:24:54
11453508;02.08.2022 1:33:22;02.08.2022 1:35:31
11455622;01.08.2022 3:46:07;01.08.2022 3:48:58
11456960;02.08.2022 1:20:49;02.08.2022 1:22:27
11453132;02.08.2022 5:31:02;02.08.2022 5:34:15
11457203;01.08.2022 5:31:54;01.08.2022 5:34:15
11457597;01.08.2022 5:50:36;01.08.2022 5:54:07
11455497;01.08.2022 16:31:31;01.08.2022 16:34:05
11457731;02.08.2022 12:43:43;02.08.2022 12:45:13
11455691;02.08.2022 2:57:38;02.08.2022 3:00:47
11455029;02.08.2022 17:28:12;02.08.2022 17:31:42
11458813;02.08.2022 5:00:45;02.08.2022 5:03:47
11458423;02.08.2022 22:31:48;02.08.2022 22:33:49
11456354;01.08.2022 1:09:27;01.08.2022 1:11:28
11457790;02.08.2022 8:49:27;02.08.2022 8:52:07
11457102;02.08.2022 21:46:31;02.08.2022 21:48:28
11454947;02.08.2022 7:30:30;02.08.2022 7:32:56
11458921;02.08.2022 10:08:51;02.08.2022 10:29:26
11458036;01.08.2022 23:04:39;01.08.2022 23:06:56
11455060;01.08.2022 0:04:52;01.08.2022 0:07:00
11454643;02.08.2022 4:30:37;02.08.2022 4:35:43
11455330;02.08.2022 12:05:26;02.08.2022 12:08:12
11456598;02.08.2022 8:30:40;02.08.2022 8:33:16
11458624;02.08.2022 16:26:00;02.08.2022 16:28:34
11455304;02.08.2022 17:55:17;02.08.2022 17:57:52
11458692;02.08.2022 7:02:28;02.08.2022 7:05:38
11458791;01.08.2022 4:24:56;01.08.2022 4:26:26
11455775;01.08.2022 18:25:18;01.08.2022 18:28:08
11456696;01.08.2022 15:17:46;01.08.2022 15:18:55
11455269;02.08.2022 23:26:55;02.08.2022 23:27:55
11454973;01.08.2022 2:41:25;01.08.2022 2:44:10
11454636;01.08.2022 22:11:41;01.08.2022 22:13:21
11453923;01.08.2022 20:34:48;01.08.2022 20:36:48
11455277;01.08.2022 12:47:38;01.08.2022 12:50:42
11456902;02.08.2022 3:43:12;02.08.2022 3:43:16
11453838;01.08.2022 19:18:45;01.08.2022 19:21:25
11455153;01.08.2022 15:26:06;01.08.2022 15:27:36
11459001;01.08.2022 0:44:03;01.08.2022 1:04:37
11454029;02.08.2022 6:31:54;02.08.2022 6:34:32
11458765;01.08.2022 10:38:21;01.08.2022 10:41:26
11457131;01.08.2022 6:54:31;01.08.2022 6:57:50
11457973;02.08.2022 2:17:30;02.08.2022 2:19:35
11454631;02.08.2022 8:31:58;02.08.2022 8:32:57
11455030;01.08.2022 16:21:32;01.08.2022 16:22:59
11454365;02.08.2022 0:31:53;02.08.2022 0:33:09
11455256;01.08.2022 8:47:12;01.08.2022 8:48:53
11458074;01.08.2022 12:53:13;01.08.2022 12:55:52
11454975;01.08.2022 11:03:31;01.08.2022 11:05:32
11457293;02.08.2022 0:04:52;02.08.2022 0:07:15
11457760;01.08.2022 12:01:57;01.08.2022 12:03:53
11456519;01.08.2022 21:11:38;01.08.2022 21:15:14
11455421;01.08.2022 5:55:23;01.08.2022 5:57:59
11458882;01.08.2022 5:21:15;01.08.2022 5:41:49
11456382;01.08.2022 6:12:02;01.08.2022 6:14:49
11458295;01.08.2022 14:53:34;01.08.2022 14:55:22
11455347;02.08.2022 10:46:25;02.08.2022 10:48:53
11457612;01.08.2022 22:33:26;01.08.2022 22:36:42
11454147;02.08.2022 22:11:54;02.08.2022 22:13:08
11458557;02.08.2022 15:34:16;02.08.2022 15:39:28
11458950;02.08.2022 5:10:19;02.08.2022 5:30:53
11456754;02.08.2022 12:54:08;02.08.2022 12:56:24
11456767;02.08.2022 3:14:47;02.08.2022 3:16:34
11455384;02.08.2022 2:54:30;02.08.2022 2:58:11
11453304;01.08.2022 15:11:14;01.08.2022 15:13:04
11456910;01.08.2022 7:42:45;01.08.2022 7:44:10
11456975;01.08.2022 12:57:00;01.08.2022 12:59:20
11454663;01.08.2022 7:08:59;01.08.2022 7:11:33
11454415;01.08.2022 1:14:47;01.08.2022 1:17:10
11453524;01.08.2022 8:38:29;01.08.2022 8:40:04
11457819;01.08.2022 13:39:03;01.08.2022 13:41:51
11457611;01.08.2022 20:23:08;01.08.2022 20:23:37
11453147;01.08.2022 4:28:28;01.08.2022 4:30:48
11456412;01.08.2022 17:26:06;01.08.2022 17:27:08
11457528;02.08.2022 12:27:44;02.08.2022 12:30:18
11456049;02.08.2022 20:07:06;02.08.2022 20:08:37
11458589;01.08.2022 14:14:49;01.08.2022 14:16:27
11455665;01.08.2022 4:15:02;01.08.2022 4:16:25
11457765;01.08.2022 22:22:03;01.08.2022 22:25:59
11453339;01.08.2022 14:25:01;01.08.2022 14:27:28
11454878;02.08.2022 23:59:13;03.08.2022 0:04:35
11458185;01.08.2022 14:54:01;01.08.2022 14:55:21
11457308;02.08.2022 2:49:44;02.08.2022 2:51:30
11457226;02.08.2022 6:32:28;02.08.2022 6:34:03
11456854;01.08.2022 13:55:02;01.08.2022 13:56:49
11453444;02.08.2022 7:25:05;02.08.2022 7:28:38
11455870;01.08.2022 7:57:56;01.08.2022 8:01:13
11458455;01.08.2022 22:25:10;01.08.2022 22:26:10
11454353;01.08.2022 6:15:12;01.08.2022 6:18:00
11457698;02.08.2022 16:32:28;02.08.2022 16:35:57
11455587;02.08.2022 18:51:36;02.08.2022 18:54:01
11454604;01.08.2022 9:11:51;01.08.2022 9:14:46
11458103;02.08.2022 15:14:55;02.08.2022 15:15:13
11458834;02.08.2022 8:53:16;02.08.2022 8:54:33
11453767;02.08.2022 9:19:43;02.08.2022 9:21:39
11456512;01.08.2022 9:17:45;01.08.2022 9:20:06
11456551;01.08.2022 16:55:54;01.08.2022 16:57:42
11454396;01.08.2022 11:18:46;01.08.2022 11:21:51
11458824;02.08.2022 1:41:32;02.08.2022 1:43:07
11455358;01.08.2022 9:19:52;01.08.2022 9:22:50
11453223;01.08.2022 16:17:39;01.08.2022 16:20:09
11454334;01.08.2022 13:21:59;01.08.2022 13:24:31
11453970;01.08.2022 13:10:05;01.08.2022 13:11:34
11457314;02.08.2022 18:41:15;02.08.2022 18:44:18
11457607;01.08.2022 7:24:48;01.08.2022 7:27:31
11456406;01.08.2022 6:09:05;01.08.2022 6:11:21
11453824;02.08.2022 20:56:56;02.08.2022 20:59:17
11457394;02.08.2022 11:50:36;02.08.2022 11:52:09
11457962;02.08.2022 3:38:28;02.08.2022 3:40:18
11453979;02.08.2022 22:00:53;02.08.2022 22:01:50
11458052;02.08.2022 8:08:57;02.08.2022 8:11:10
11454967;02.08.2022 8:44:32;02.08.2022 8:47:16
11457269;02.08.2022 18:23:37;02.08.2022 18:26:49
11458519;01.08.2022 5:35:15;01.08.2022 5:38:24
11453400;01.08.2022 6:50:58;01.08.2022 6:51:10
11456008;02.08.2022 13:48:22;02.08.2022 13:51:01
11458548;02.08.2022 15:39:39;02.08.2022 15:42:39
11455739;02.08.2022 2:18:31;02.08.2022 2:20:41
11454324;01.08.2022 21:20:53;01.08.2022 21:22:56
11454838;02.08.2022 0:16:44;02.08.2022 0:19:19
11455525;02.08.2022 14:21:39;02.08.2022 14:23:26
11457889;02.08.2022 2:50:00;02.08.2022 2:53:29
11456659;02.08.2022 18:43:50;02.08.2022 18:45:56
11456751;01.08.2022 12:56:51;01.08.2022 12:59:47
11457082;01.08.2022 15:39:49;01.08.2022 15:41:17
11453394;02.08.2022 3:08:25;02.08.2022 3:11:09
11455361;01.08.2022 16:23:46;01.08.2022 16:24:14
11454537;02.08.2022 10:37:15;02.08.2022 10:41:34
11455373;01.08.2022 22:54:37;01.08.2022 22:57:08
11456388;02.08.2022 21:26:14;02.08.2022 21:29:24
11456309;01.08.2022 12:09:38;01.08.2022 12:10:57
11457412;02.08.2022 20:03:04;02.08.2022 20:04:09
11454989;01.08.2022 4:28:20;01.08.2022 4:30:28
11457664;02.08.2022 11:26:06;02.08.2022 11:28:21
11457519;01.08.2022 0:16:36;01.08.2022 0:19:36
11458798;01.08.2022 22:33:07;01.08.2022 22:35:07
11454191;01.08.2022 0:27:11;01.08.2022 0:31:51
11453135;02.08.2022 13:53:45;02.08.2022 13:58:48
11455087;02.08.2022 12:02:13;02.08.2022 12:04:28
11458476;01.08.2022 15:20:32;01.08.2022 15:23:33
11458290;01.08.2022 20:45:43;01.08.2022 20:48:36
11454366;01.08.2022 10:28:42;01.08.2022 10:32:22
11453329;02.08.2022 2:33:58;02.08.2022 2:34:07
11456432;01.08.2022 20:17:47;01.08.2022 20:19:57
11455912;02.08.2022 18:41:13;02.08.2022 18:43:57
11456012;01.08.2022 15:42:30;01.08.2022 15:45:37
11458715;01.08.2022 13:49:32;01.08.2022 13:55:05
11456820;02.08.2022 22:39:55;02.08.2022 22:41:16
11454958;01.08.2022 17:19:07;01.08.2022 17:23:00
11455208;01.08.2022 19:04:25;01.08.2022 19:09:31
11454413;01.08.2022 16:14:35;01.08.2022 16:15:36
11458756;02.08.2022 16:14:09;02.08.2022 16:15:46
11454332;01.08.2022 16:32:23;01.08.2022 16:35:32
11453703;02.08.2022 1:53:43;02.08.2022 1:56:44
11455176;02.08.2022 13:26:34;02.08.2022 13:27:44
11454767;01.08.2022 7:50:28;01.08.2022 7:53:30
11458699;01.08.2022 19:22:33;01.08.2022 19:24:46
11454010;02.08.2022 1:36:47;02.08.2022 1:38:47
11453940;01.08.2022 8:27:54;01.08.2022 8:29:21
11456864;02.08.2022 4:26:02;02.08.2022 4:30:46
11453176;01.08.2022 15:08:58;01.08.2022 15:11:12
11454069;02.08.2022 0:34:54;02.08.2022 0:36:10
11457423;01.08.2022 11:32:09;01.08.2022 11:33:24
11454465;01.08.2022 4:50:13;01.08.2022 4:55:18
11458886;02.08.2022 18:30:23;02.08.2022 18:50:57
11456857;02.08.2022 0:17:54;02.08.2022 0:19:53
11454248;02.08.2022 18:05:43;02.08.2022 18:07:46
11454681;01.08.2022 0:04:10;01.08.2022 0:04:46
11458097;01.08.2022 7:19:22;01.08.2022 7:20:37
11457178;01.08.2022 0:20:35;01.08.2022 0:22:29
11457820;02.08.2022 9:10:55;02.08.2022 9:12:30
11454562;01.08.2022 15:50:28;01.08.2022 15:53:43
11455427;01.08.2022 22:01:03;01.08.2022 22:02:35
11455948;02.08.2022 15:11:23;02.08.2022 15:13:49
11454414;01.08.2022 4:07:03;01.08.2022 4:08:37
11456081;02.08.2022 12:46:17;02.08.2022 12:48:41
11457252;01.08.2022 13:56:55;01.08.2022 13:58:31
11457935;01.08.2022 17:45:25;01.08.2022 17:46:33
11453831;01.08.2022 5:50:13;01.08.2022 5:51:42
11457786;01.08.2022 22:18:47;01.08.2022 22:19:45
11453663;02.08.2022 9:45:15;02.08.2022 9:48:29
11454508;02.08.2022 18:26:00;02.08.2022 18:29:01
11456202;02.08.2022 4:28:17;02.08.2022 4:33:21
11454976;02.08.2022 3:02:32;02.08.2022 3:05:41
11453484;01.08.2022 4:15:33;01.08.2022 4:18:40
11455209;01.08.2022 10:27:19;01.08.2022 10:30:11
11455928;01.08.2022 18:01:55;01.08.2022 18:04:17
11457622;02.08.2022 13:48:21;02.08.2022 13:51:33
11454133;01.08.2022 19:32:23;01.08.2022 19:37:48
11458952;02.08.2022 19:40:47;02.08.2022 20:01:22
11458667;01.08.2022 12:17:59;01.08.2022 12:19:18
11456336;01.08.2022 10:36:33;01.08.2022 10:38:03
11456602;01.08.2022 4:11:36;01.08.2022 4:13:53
11458281;01.08.2022 10:49:37;01.08.2022 10:50:46
11455206;01.08.2022 21:46:11;01.08.2022 21:48:08
11457261;02.08.2022 8:44:30;02.08.2022 8:48:16
